timestamp,flag,source,destination,qname,type,ttl,transaction ID
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.axios.com.,AAAA,,41383
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.axios.com.,AAAA,60,41383
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.axios.com.,A,60,55970
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.axios.com.,HTTPS,60,20582
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.axios.com.cdn.cloudflare.net.,HTTPS,,60791
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.axios.com.cdn.cloudflare.net.,HTTPS,5,60791
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,rr1---sn-ni5f-t8gk.googlevideo.com.,HTTPS,,47793
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,rr1---sn-ni5f-t8gk.googlevideo.com.,A,,49021
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,rr1---sn-ni5f-t8gk.googlevideo.com.,AAAA,,12236
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,rr1---sn-ni5f-t8gk.googlevideo.com.,HTTPS,1482,47793
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,rr1---sn-ni5f-t8gk.googlevideo.com.,A,1482,49021
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,rr1---sn-ni5f-t8gk.googlevideo.com.,AAAA,1482,12236
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,tpc.googlesyndication.com.,HTTPS,,20815
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,tpc.googlesyndication.com.,A,,8315
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,tpc.googlesyndication.com.,AAAA,,62567
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,rr1---sn-ni5f-t8gs.googlevideo.com.,HTTPS,,57408
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,rr1---sn-ni5f-t8gs.googlevideo.com.,A,,31186
15:57:01,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,rr1---sn-ni5f-t8gs.googlevideo.com.,AAAA,,10800
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,tpc.googlesyndication.com.,AAAA,225,62567
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,tpc.googlesyndication.com.,A,238,8315
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,tpc.googlesyndication.com.,HTTPS,31,20815
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,rr1---sn-ni5f-t8gs.googlevideo.com.,HTTPS,3644,57408
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,rr1---sn-ni5f-t8gs.googlevideo.com.,A,3644,31186
15:57:01,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,rr1---sn-ni5f-t8gs.googlevideo.com.,AAAA,3644,10800
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn1.gstatic.com.,HTTPS,,47205
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn1.gstatic.com.,A,,36811
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn1.gstatic.com.,AAAA,,33304
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn3.gstatic.com.,HTTPS,,10065
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn3.gstatic.com.,A,,49799
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn3.gstatic.com.,AAAA,,8059
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn2.gstatic.com.,HTTPS,,10374
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn2.gstatic.com.,A,,51607
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,encrypted-tbn2.gstatic.com.,AAAA,,54145
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn1.gstatic.com.,HTTPS,37,47205
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn1.gstatic.com.,A,223,36811
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn3.gstatic.com.,A,104,49799
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn1.gstatic.com.,AAAA,39,33304
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn3.gstatic.com.,AAAA,19,8059
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn2.gstatic.com.,A,223,51607
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn3.gstatic.com.,HTTPS,13,10065
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn2.gstatic.com.,HTTPS,48,10374
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,encrypted-tbn2.gstatic.com.,AAAA,296,54145
15:57:03,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,apnews.com.,HTTPS,,38433
15:57:03,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,apnews.com.,HTTPS,274,38433
15:57:05,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.inc.com.,HTTPS,,48204
15:57:05,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.inc.com.,A,,32607
15:57:05,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.inc.com.,AAAA,,39143
15:57:05,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.inc.com.,HTTPS,1645,48204
15:57:05,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,mansueto.map.fastly.net.,HTTPS,,8128
15:57:05,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.inc.com.,A,1645,32607
15:57:05,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.inc.com.,AAAA,1645,39143
15:57:05,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,mansueto.map.fastly.net.,AAAA,,41406
15:57:05,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,mansueto.map.fastly.net.,HTTPS,7,8128
15:57:05,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,mansueto.map.fastly.net.,AAAA,7,41406
15:57:07,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.businessinsider.com.,HTTPS,,40461
15:57:07,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.realsimple.com.,HTTPS,,26164
15:57:07,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.businessinsider.com.,A,,32308
15:57:07,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.businessinsider.com.,AAAA,,32733
15:57:07,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.businessinsider.com.,A,2814,32308
15:57:07,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.businessinsider.com.,HTTPS,2814,40461
15:57:07,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,f.shared.global.fastly.net.,HTTPS,,12178
15:57:07,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.businessinsider.com.,AAAA,2814,32733
15:57:07,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,f.shared.global.fastly.net.,AAAA,,61021
15:57:07,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.realsimple.com.,HTTPS,300,26164
15:57:07,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,f.shared.global.fastly.net.,HTTPS,30,12178
15:57:07,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,f.shared.global.fastly.net.,AAAA,30,61021
15:57:24,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,profile.accounts.firefox.com.,A,,54111
15:57:24,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,profile.accounts.firefox.com.,AAAA,,37765
15:57:24,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,profile.accounts.firefox.com.,A,29,54111
15:57:24,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,profile.accounts.firefox.com.,AAAA,29,37765
15:57:32,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,p2p-sea1.discovery.steamserver.net.,A,,45498
15:57:32,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,p2p-sea1.discovery.steamserver.net.,A,20,45498
15:57:42,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.youtube.com.,A,,3417
15:57:42,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.youtube.com.,AAAA,,63754
15:57:42,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.youtube.com.,A,257,3417
15:57:42,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.youtube.com.,AAAA,257,63754
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,cloudflare-dns.com.,HTTPS,,39387
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,ipv4only.arpa.,A,,14956
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,ipv4only.arpa.,AAAA,,19735
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,detectportal.firefox.com.,A,,11877
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,detectportal.firefox.com.,AAAA,,59888
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,cloudflare-dns.com.,HTTPS,165,39387
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,ipv4only.arpa.,AAAA,1810,19735
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,ipv4only.arpa.,A,54358,14956
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,detectportal.firefox.com.,AAAA,6,59888
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,U1NILTIuMC1PcGVuU1NIXzYuN3AxIERlYmlhbi01K2RlYjh1NA0KAAAHrAgU57r.wJiv117KCDnp3Ne1V0AAAANRjdXJ2ZTI1NTE5LXNoYTI1NkBsaWJzc2gub3JnLG.VjZGgtc2hhMi1uaXN0cDI1NixlY2RoLXNoYTItbmlzdHAzODQsZWNkaC1zaGEyL.W5pc3RwNTIxLGRpZmZpZ.0.f.1.35049.tunnel.example.org.,CNAME,,6017
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,S1oZWxsbWFuLWdyb3VwLWV4Y2hhbmdlLXNoYTI1NixkaWZmaWUtaGVsbG1hbi1n.cm91cDE0LXNoYTEsZGlmZmllLWhlbGxtYW4tZ3JvdXAtZXhjaGFuZ2Utc2hhMSx.kaWZmaWUtaGVsbG1hbi1ncm91cDEtc2hhMQAAAWdlY2RzYS1zaGEyLW5pc3RwMj.U2LWNlcnQtdjAxQG9wZW.1.f.1.58333.tunnel.example.org.,CNAME,,31993
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,5zc2guY29tLGVjZHNhLXNoYTItbmlzdHAzODQtY2VydC12MDFAb3BlbnNzaC5jb.20sZWNkc2Etc2hhMi1uaXN0cDUyMS1jZXJ0LXYwMUBvcGVuc3NoLmNvbSxlY2Rz.YS1zaGEyLW5pc3RwMjU2LGVjZHNhLXNoYTItbmlzdHAzODQsZWNkc2Etc2hhMi1.uaXN0cDUyMSxzc2gtZWQ.2.f.1.53546.tunnel.example.org.,CNAME,,24603
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,yNTUxOS1jZXJ0LXYwMUBvcGVuc3NoLmNvbSxzc2gtcnNhLWNlcnQtdjAxQG9wZW.5zc2guY29tLHNzaC1kc3MtY2VydC12MDFAb3BlbnNzaC5jb20sc3NoLXJzYS1jZ.XJ0LXYwMEBvcGVuc3NoLmNvbSxzc2gtZHNzLWNlcnQtdjAwQG9wZW5zc2guY29t.LHNzaC1lZDI1NTE5LHNz.3.f.1.58841.tunnel.example.org.,CNAME,,43292
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,aC1yc2Esc3NoLWRzcwAAAOlhZXMxMjgtY3RyLGFlczE5Mi1jdHIsYWVzMjU2LWN.0cixhZXMxMjgtZ2NtQG9wZW5zc2guY29tLGFlczI1Ni1nY21Ab3BlbnNzaC5jb2.0sY2hhY2hhMjAtcG9seTEzMDVAb3BlbnNzaC5jb20sYXJjZm91cjI1NixhcmNmb.3VyMTI4LGFlczEyOC1jY.4.f.1.1053.tunnel.example.org.,CNAME,,64075
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,mMsM2Rlcy1jYmMsYmxvd2Zpc2gtY2JjLGNhc3QxMjgtY2JjLGFlczE5Mi1jYmMs.YWVzMjU2LWNiYyxhcmNmb3VyLHJpam5kYWVsLWNiY0BseXNhdG9yLmxpdS5zZQA.AAOlhZXMxMjgtY3RyLGFlczE5Mi1jdHIsYWVzMjU2LWN0cixhZXMxMjgtZ2NtQG.9wZW5zc2guY29tLGFlcz.5.f.1.17836.tunnel.example.org.,CNAME,,4865
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,I1Ni1nY21Ab3BlbnNzaC5jb20sY2hhY2hhMjAtcG9seTEzMDVAb3BlbnNzaC5jb.20sYXJjZm91cjI1NixhcmNmb3VyMTI4LGFlczEyOC1jYmMsM2Rlcy1jYmMsYmxv.d2Zpc2gtY2JjLGNhc3QxMjgtY2JjLGFlczE5Mi1jYmMsYWVzMjU2LWNiYyxhcmN.mb3VyLHJpam5kYWVsLWN.6.f.1.36749.tunnel.example.org.,CNAME,,16059
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,iY0BseXNhdG9yLmxpdS5zZQAAAZJ1bWFjLTY0LWV0bUBvcGVuc3NoLmNvbSx1bW.FjLTEyOC1ldG1Ab3BlbnNzaC5jb20saG1hYy1zaGEyLTI1Ni1ldG1Ab3BlbnNza.C5jb20saG1hYy1zaGEyLTUxMi1ldG1Ab3BlbnNzaC5jb20saG1hYy1zaGExLWV0.bUBvcGVuc3NoLmNvbSx1.7.f.1.20696.tunnel.example.org.,CNAME,,63430
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,bWFjLTY0QG9wZW5zc2guY29tLHVtYWMtMTI4QG9wZW5zc2guY29tLGhtYWMtc2h.hMi0yNTYsaG1hYy1zaGEyLTUxMixobWFjLXNoYTEsaG1hYy1tZDUtZXRtQG9wZW.5zc2guY29tLGhtYWMtcmlwZW1kMTYwLWV0bUBvcGVuc3NoLmNvbSxobWFjLXNoY.TEtOTYtZXRtQG9wZW5zc.8.f.1.13940.tunnel.example.org.,CNAME,,9431
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,2guY29tLGhtYWMtbWQ1LTk2LWV0bUBvcGVuc3NoLmNvbSxobWFjLW1kNSxobWFj.LXJpcGVtZDE2MCxobWFjLXJpcGVtZDE2MEBvcGVuc3NoLmNvbSxobWFjLXNoYTE.tOTYsaG1hYy1tZDUtOTYAAAGSdW1hYy02NC1ldG1Ab3BlbnNzaC5jb20sdW1hYy.0xMjgtZXRtQG9wZW5zc2.9.f.1.18675.tunnel.example.org.,CNAME,,8412
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,guY29tLGhtYWMtc2hhMi0yNTYtZXRtQG9wZW5zc2guY29tLGhtYWMtc2hhMi01M.TItZXRtQG9wZW5zc2guY29tLGhtYWMtc2hhMS1ldG1Ab3BlbnNzaC5jb20sdW1h.Yy02NEBvcGVuc3NoLmNvbSx1bWFjLTEyOEBvcGVuc3NoLmNvbSxobWFjLXNoYTI.tMjU2LGhtYWMtc2hhMi0.10.f.1.6302.tunnel.example.org.,CNAME,,17806
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,1MTIsaG1hYy1zaGExLGhtYWMtbWQ1LWV0bUBvcGVuc3NoLmNvbSxobWFjLXJpcG.VtZDE2MC1ldG1Ab3BlbnNzaC5jb20saG1hYy1zaGExLTk2LWV0bUBvcGVuc3NoL.mNvbSxobWFjLW1kNS05Ni1ldG1Ab3BlbnNzaC5jb20saG1hYy1tZDUsaG1hYy1y.aXBlbWQxNjAsaG1hYy1y.11.f.1.7392.tunnel.example.org.,CNAME,,31078
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,aXBlbWQxNjBAb3BlbnNzaC5jb20saG1hYy1zaGExLTk2LGhtYWMtbWQ1LTk2AAA.AGm5vbmUsemxpYkBvcGVuc3NoLmNvbSx6bGliAAAAGm5vbmUsemxpYkBvcGVuc3.NoLmNvbSx6bGliAAAAAAAAAAAAAAAAAAAAAAAAAAAA.12.f.1.4445.tunnel.example.org.,CNAME,,6225
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,aXBlbWQxNjBAb3BlbnNzaC5jb20saG1hYy1zaGExLTk2LGhtYWMtbWQ1LTk2AAA.AGm5vbmUsemxpYkBvcGVuc3NoLmNvbSx6bGliAAAAGm5vbmUsemxpYkBvcGVuc3.NoLmNvbSx6bGliAAAAAAAAAAAAAAAAAAAAAAAAAAAA.12.f.1.4445.tunnel.example.org.,CNAME,60,6225
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,detectportal.firefox.com.,A,6,11877
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,e1524.e12.akamaiedge.net.,HTTPS,,59188
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.amazon.ca.,HTTPS,,39535
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,temuaffiliateprogram.pxf.io.,HTTPS,,21378
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,tracking.prf.hn.,HTTPS,,34972
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,e1524.e12.akamaiedge.net.,A,,57702
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,e1524.e12.akamaiedge.net.,AAAA,,17778
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.amazon.ca.,A,,48253
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.amazon.ca.,AAAA,,61256
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,tracking.prf.hn.,AAAA,,21429
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,temuaffiliateprogram.pxf.io.,A,,39022
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,temuaffiliateprogram.pxf.io.,AAAA,,20199
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,4815016eac48c99aed735600063d75a0a2.www.ggy666.tk.,MX,,12406
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,4815016eac48c99aed735600063d75a0a2.www.ggy666.tk.,MX,60,12406
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,777f016eac5ca5994eae05000777a0d69f.www.ggy666.tk.,MX,,11743
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,777f016eac5ca5994eae05000777a0d69f.www.ggy666.tk.,MX,60,11743
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,mytru.tru.ca.,HTTPS,,43449
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.crunchyroll.com.,AAAA,,52535
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,mytru.tru.ca.,AAAA,,21775
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,discord.com.,A,,21012
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,discord.com.,AAAA,,28654
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.mozilla.org.,HTTPS,,58518
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.mozilla.org.,A,,49225
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www.mozilla.org.,AAAA,,62013
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,merino-images.services.mozilla.com.,AAAA,,8728
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,e1524.e12.akamaiedge.net.,HTTPS,101,59188
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,temuaffiliateprogram.pxf.io.,HTTPS,119,21378
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,e1524.e12.akamaiedge.net.,AAAA,100,17778
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,tracking.prf.hn.,HTTPS,332,34972
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,mytru.tru.ca.,HTTPS,2162,43449
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,temuaffiliateprogram.pxf.io.,AAAA,459,20199
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,tracking.prf.hn.,AAAA,541,21429
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.amazon.ca.,HTTPS,811,39535
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,mytru.tru.ca.,AAAA,1235,21775
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.crunchyroll.com.,AAAA,241,52535
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,e1524.e12.akamaiedge.net.,A,20,57702
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.amazon.ca.,A,811,48253
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,discord.com.,A,297,21012
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,discord.com.,AAAA,4,28654
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.amazon.ca.,AAAA,811,61256
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,temuaffiliateprogram.pxf.io.,A,221,39022
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,merino-images.services.mozilla.com.,AAAA,486,8728
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,img-getpocket.cdn.mozilla.net.,A,,12166
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,img-getpocket.cdn.mozilla.net.,AAAA,,9233
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.mozilla.org.,AAAA,60,62013
15:57:45,1,2001:4e8:0:400d::12,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,www.mozilla.org.,HTTPS,60,58518
15:57:45,0,2604:3d08:b283:3800:7ce8:6f7b:37dd:8c,2001:4e8:0:400d::12,www-mozilla.fastly-edge.com.,HTTPS,,42713
